2023June,MUNICIPALITY,Παρανεστίου,DISTRICT,Φωκίδας,EGYRA,3137
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,nd,3676
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,pasok,1526
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,syriza,1174
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,ellinikiLysi,579
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,spartiates,559
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,niki,512
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,kke,357
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,pleusi,292
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,mera25,128
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,pat_syn,65
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,latinop,38
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,pnoi_dimokratias,37
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,elsyn,35
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,oikologoi_prasinoi,32
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,NA150,31
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,enosi_kentroon,30
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,NA155,30
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,antarsya,19
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,NA78,13
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,kkeml,10
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,mlkkke,7
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,okde,2
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,oakke,1
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,NA156,0
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,LEFKA,46
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,AKYRA,56
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Δράμας,GRMAMMENOI,22232
2023June,MUNICIPALITY,Προσοτσάνης,DISTRICT,Φωκίδας,EGYRA,9153
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,nd,14052
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,syriza,5849
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,pasok,3612
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,ellinikiLysi,3553
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,spartiates,1734
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,kke,1448
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,niki,1178
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,pleusi,608
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,mera25,560
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,latinop,220
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,pat_syn,196
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,oikologoi_prasinoi,138
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,NA150,125
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,NA155,103
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,enosi_kentroon,81
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,pnoi_dimokratias,75
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,antarsya,69
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,NA78,55
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,kkeml,51
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,elsyn,37
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,mlkkke,30
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,oakke,14
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,okde,9
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,NA156,0
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,LEFKA,196
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,AKYRA,260
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Έβρου,GRMAMMENOI,63463
2023June,MUNICIPALITY,Αλεξανδρούπολης,DISTRICT,Φωκίδας,EGYRA,33797
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,nd,5308
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,syriza,1414
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,pasok,1280
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,ellinikiLysi,784
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,spartiates,688
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,niki,445
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,kke,340
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,pleusi,168
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,mera25,111
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,latinop,88
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,pat_syn,55
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,oikologoi_prasinoi,37
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,pnoi_dimokratias,36
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,NA155,30
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,NA150,27
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,antarsya,24
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,enosi_kentroon,22
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,NA78,17
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,elsyn,15
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,kkeml,12
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,okde,11
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,mlkkke,4
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,oakke,3
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,NA156,0
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,LEFKA,79
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,AKYRA,100
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Έβρου,GRMAMMENOI,28637
2023June,MUNICIPALITY,Διδυμοτείχου,DISTRICT,Φωκίδας,EGYRA,10919
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,nd,8938
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,pasok,3078
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,syriza,1864
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,ellinikiLysi,1573
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,spartiates,1147
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,niki,594
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,kke,481
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,pleusi,347
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,mera25,182
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,latinop,138
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,pat_syn,127
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,NA150,78
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,oikologoi_prasinoi,72
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,antarsya,71
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,NA155,68
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,enosi_kentroon,58
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,elsyn,52
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,pnoi_dimokratias,42
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,NA78,35
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,kkeml,18
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,mlkkke,14
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,oakke,7
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,okde,4
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,NA156,0
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,LEFKA,114
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,AKYRA,157
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Έβρου,GRMAMMENOI,44205
2023June,MUNICIPALITY,Ορεστιάδας,DISTRICT,Φωκίδας,EGYRA,18988
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,nd,652
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,syriza,335
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,pasok,234
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,spartiates,106
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,ellinikiLysi,82
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,niki,67
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,kke,58
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,pleusi,58
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,mera25,21
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,latinop,15
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,NA150,8
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,oikologoi_prasinoi,7
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,NA155,6
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,enosi_kentroon,3
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,pnoi_dimokratias,3
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,antarsya,2
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,pat_syn,2
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,mlkkke,1
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,elsyn,1
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,kkeml,1
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,oakke,0
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,okde,0
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,NA78,0
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,NA156,0
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,LEFKA,14
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,AKYRA,30
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Έβρου,GRMAMMENOI,4135
2023June,MUNICIPALITY,Σαμοθράκης,DISTRICT,Φωκίδας,EGYRA,1662
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,nd,3995
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,syriza,1571
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,pasok,1198
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,ellinikiLysi,635
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,spartiates,436
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,kke,379
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,niki,290
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,pleusi,113
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,mera25,86
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,latinop,51
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,pat_syn,34
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,oikologoi_prasinoi,33
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,NA155,33
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,NA150,30
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,enosi_kentroon,22
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,pnoi_dimokratias,20
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,elsyn,18
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,kkeml,15
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,antarsya,11
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,NA78,11
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,mlkkke,10
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,okde,6
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,oakke,5
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,NA156,0
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,LEFKA,73
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,AKYRA,96
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Έβρου,GRMAMMENOI,19740
2023June,MUNICIPALITY,Σουφλίου,DISTRICT,Φωκίδας,EGYRA,9002
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,nd,2885
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,kke,1007
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,syriza,840
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,pasok,703
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,niki,324
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,ellinikiLysi,289
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,spartiates,248
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,pleusi,154
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,mera25,134
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,pat_syn,37
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,latinop,25
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,pnoi_dimokratias,23
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,oikologoi_prasinoi,19
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,elsyn,18
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,mlkkke,15
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,kkeml,15
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,NA150,15
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,enosi_kentroon,14
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,NA155,13
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,antarsya,10
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,NA78,5
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,oakke,4
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,okde,2
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,NA156,0
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,LEFKA,31
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,AKYRA,34
2023June,MUNICIPALITY,Θάσου,DISTRICT,Καβάλας,GRMAMMENOI,13501
2023June,MUNICIPALITY,Θάσου,DISTRICT,Φωκίδας,EGYRA,6799
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,nd,13051
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,syriza,5190
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,pasok,3641
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,niki,2013
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,spartiates,1852
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,kke,1798
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,ellinikiLysi,1620
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,pleusi,1009
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,mera25,753
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,pat_syn,262
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,pnoi_dimokratias,216
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,latinop,150
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,oikologoi_prasinoi,145
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,NA150,141
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,elsyn,129
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,enosi_kentroon,123
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,NA155,82
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,antarsya,68
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,kkeml,47
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,NA78,30
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,mlkkke,26
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,okde,10
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,oakke,6
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,NA156,0
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,LEFKA,157
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,AKYRA,209
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Καβάλας,GRMAMMENOI,67046
2023June,MUNICIPALITY,Καβάλας,DISTRICT,Φωκίδας,EGYRA,32362
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,nd,5550
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,pasok,1656
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,syriza,1638
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,ellinikiLysi,697
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,spartiates,604
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,niki,460
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,kke,381
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,pleusi,287
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,mera25,240
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,NA150,94
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,pat_syn,68
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,pnoi_dimokratias,60
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,oikologoi_prasinoi,40
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,latinop,40
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,enosi_kentroon,39
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,elsyn,28
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,NA155,24
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,antarsya,22
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,kkeml,13
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,NA78,8
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,oakke,5
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,okde,4
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,mlkkke,3
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,NA156,0
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,LEFKA,43
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,AKYRA,80
2023June,MUNICIPALITY,Νέστου,DISTRICT,Καβάλας,GRMAMMENOI,25726
2023June,MUNICIPALITY,Νέστου,DISTRICT,Φωκίδας,EGYRA,11961
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,nd,7985
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,pasok,2583
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,syriza,2003
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,ellinikiLysi,1125
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,spartiates,1057
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,niki,1028
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,kke,613
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,pleusi,505
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,mera25,276
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,latinop,114
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,pat_syn,107
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,enosi_kentroon,66
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,pnoi_dimokratias,64
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,oikologoi_prasinoi,54
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,NA150,54
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,elsyn,39
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,kkeml,31
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,NA155,25
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,antarsya,23
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,mlkkke,17
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,NA78,7
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,okde,5
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,oakke,2
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,NA156,0
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,LEFKA,90
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,AKYRA,126
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Καβάλας,GRMAMMENOI,35383
2023June,MUNICIPALITY,Παγγαίου,DISTRICT,Φωκίδας,EGYRA,17783
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,nd,4060
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,syriza,3287
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,pasok,2327
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,spartiates,646
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,ellinikiLysi,574
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,niki,397
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,kke,367
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,pleusi,248
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,NA150,153
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,mera25,149
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,latinop,56
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,pat_syn,53
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,pnoi_dimokratias,39
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,oikologoi_prasinoi,36
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,kkeml,35
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,enosi_kentroon,31
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,elsyn,25
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,NA155,22
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,antarsya,21
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,mlkkke,19
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,oakke,10
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,NA78,9
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,okde,2
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,NA156,0
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,LEFKA,87
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,AKYRA,104
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Ξάνθης,GRMAMMENOI,27999
2023June,MUNICIPALITY,Αβδήρων,DISTRICT,Φωκίδας,EGYRA,12566
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,syriza,4986
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,pasok,3155
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,nd,1647
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,kke,196
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,pleusi,120
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,pnoi_dimokratias,69
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,mera25,63
2023June,MUNICIPALITY,Μύκης,DISTRICT,Ξάνθης,kkeml,57
